,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,GOR JAKABARING,7:22:15 AM,,32.8,38.9,12.5,0.23,7:20:39 AM,140.65,7:20:35 AM,140.59,7:21:20 AM,141.34,,20,GOR JAKABARING,8:59:40 AM,,35.2,45.0,20.7,0.23,8:59:25 AM,239.41,8:59:19 AM,239.32,8:59:41 AM,239.68,,20,GOR JAKABARING,10:36:45 AM,,32.6,45.0,24.5,0.23,10:36:35 AM,336.59,10:36:28 AM,336.47,10:36:44 AM,336.73,,20,GOR JAKABARING,12:02:08 PM,,37.7,46.4,32.08,0.23,12:01:55 PM,421.92,12:01:51 PM,421.85,12:01:59 PM,421.98,,20,GOR JAKABARING,1:42:48 PM,,32.2,37.4,29,0.26,1:42:37 PM,522.62,1:42:33 PM,522.55,1:42:41 PM,522.68,,20,GOR JAKABARING,3:12:00 PM,,35.9,42.1,30,0.26,3:11:44 PM,611.73,3:11:40 PM,611.67,3:11:49 PM,611.82,,20,GOR JAKABARING,4:39:25 PM,,26.5,37,8,0.26,4:39:15 PM,699.26,4:39:05 PM,699.08,4:40:37 PM,700.62,,20,GOR JAKABARING,6:01:50 PM,,23.7,38,25,0.26,5:59:54 PM,779.91,5:59:40 PM,779.66,5:59:53 PM,779.89
21,BANK SUMSEL BABEL B,7:23:45 AM,,34.2,43.6,12.8,0.61,7:23:19 AM,143.32,7:23:05 AM,143.09,7:25:07 AM,145.11,,21,BANK SUMSEL BABEL B,9:00:53 AM,,34.3,43.2,30.2,0.61,9:00:44 AM,240.73,9:00:31 AM,240.51,9:00:53 AM,240.88,,21,BANK SUMSEL BABEL B,10:37:56 AM,,34.0,43.2,18.9,0.61,10:37:50 AM,337.83,10:37:36 AM,337.60,10:38:41 AM,338.69,,21,BANK SUMSEL BABEL B,12:03:16 PM,,41.2,46.1,32.05,0.61,12:03:01 PM,423.02,12:02:56 PM,422.93,12:03:17 PM,423.28,,21,BANK SUMSEL BABEL B,1:44:05 PM,,35.8,42.5,32,0.63,1:43:51 PM,523.86,1:43:41 PM,523.69,1:43:59 PM,523.98,,21,BANK SUMSEL BABEL B,3:13:13 PM,,38.7,43.9,31,0.63,3:12:59 PM,612.98,3:12:52 PM,612.86,3:13:13 PM,613.22,,21,BANK SUMSEL BABEL B,4:40:54 PM,,31.6,40,25,0.63,4:40:37 PM,700.61,4:40:21 PM,700.35,4:40:56 PM,700.93,,21,BANK SUMSEL BABEL B,6:04:40 PM,,25.5,41,12,0.63,6:03:19 PM,783.32,6:02:46 PM,782.77,6:04:59 PM,784.98
22,PLN B,7:24:15 AM,,39.7,46.8,12.3,0.82,7:24:59 AM,144.99,7:24:48 AM,144.80,7:27:45 AM,147.75,,22,PLN B,9:02:16 AM,,36.9,45.0,33.5,0.82,9:02:13 AM,242.22,9:01:59 AM,241.98,9:02:21 AM,242.35,,22,PLN B,10:38:59 AM,,39.2,49.3,35.7,0.82,10:39:11 AM,339.19,10:38:56 AM,338.93,10:39:19 AM,339.31,,22,PLN B,12:04:34 PM,,41.1,45.4,38.07,0.82,12:04:28 PM,424.46,12:04:21 PM,424.35,12:04:34 PM,424.56,,22,PLN B,1:45:32 PM,,38.4,42.8,30,0.77,1:45:17 PM,525.29,1:45:10 PM,525.16,1:45:37 PM,525.62,,22,PLN B,3:14:35 PM,,38.5,43,30,0.77,3:14:25 PM,614.42,3:14:17 PM,614.29,3:14:45 PM,614.76,,22,PLN B,4:42:23 PM,,35,41,30,0.77,4:42:13 PM,702.22,4:42:01 PM,702.02,4:42:26 PM,702.44,,22,PLN B,6:06:30 PM,,30.2,42,15,0.77,6:06:12 PM,786.20,6:05:46 PM,785.77,6:07:51 PM,787.85
23,SIMPANG RS BARI,7:25:48 AM,,34.9,45.7,25.8,0.87,7:25:45 AM,145.75,7:25:24 AM,145.39,7:26:16 AM,146.27,,23,SIMPANG RS BARI,9:04:02 AM,,37.2,43.2,15.5,0.87,9:03:40 AM,243.67,9:03:29 AM,243.48,9:05:38 AM,245.63,,23,SIMPANG RS BARI,10:40:50 AM,,34.5,47.4,16.1,0.87,10:40:30 AM,340.50,10:40:05 AM,340.08,10:42:14 AM,342.23,,23,SIMPANG RS BARI,12:06:10 PM,,41.2,48.7,17.03,0.87,12:05:50 PM,425.83,12:05:38 PM,425.64,12:07:38 PM,427.63,,23,SIMPANG RS BARI,1:47:20 PM,,30,39,18,0.9,1:47:20 PM,527.33,1:46:55 PM,526.92,1:48:32 PM,528.53,,23,SIMPANG RS BARI,3:16:18 PM,,36.6,44.6,34,0.9,3:16:04 PM,616.06,3:15:48 PM,615.79,3:16:10 PM,616.17,,23,SIMPANG RS BARI,4:44:15 PM,,30,39,18,0.9,4:44:11 PM,704.18,4:43:46 PM,703.77,4:45:23 PM,705.38,,23,SIMPANG RS BARI,6:08:43 PM,,26.4,39,22,0.9,6:08:33 PM,788.55,6:07:54 PM,787.89,6:08:57 PM,788.95
24,PENGADILAN AGAMA,7:27:14 AM,,37.4,45.4,10.2,0.86,7:27:11 AM,147.18,7:26:56 AM,146.94,7:30:52 AM,150.86,,24,PENGADILAN AGAMA,9:05:40 AM,,37.8,44.3,20.1,0.86,9:05:24 AM,245.40,9:05:12 AM,245.20,9:06:36 AM,246.60,,24,PENGADILAN AGAMA,10:42:19 AM,,38.7,45.7,36.6,0.86,10:42:10 AM,342.17,10:41:58 AM,341.96,10:42:15 AM,342.24,,24,PENGADILAN AGAMA,12:07:28 PM,,40.9,48.2,30.04,0.86,12:07:26 PM,427.43,12:07:14 PM,427.24,12:07:53 PM,427.88,,24,PENGADILAN AGAMA,1:48:55 PM,,36,42,22,0.84,1:48:44 PM,528.73,1:48:32 PM,528.54,1:49:37 PM,529.62,,24,PENGADILAN AGAMA,3:17:45 PM,,35,40.5,29,0.84,3:17:44 PM,617.74,3:17:33 PM,617.54,3:18:02 PM,618.04,,24,PENGADILAN AGAMA,4:45:47 PM,,36.2,42,23,0.84,4:45:39 PM,705.64,4:45:27 PM,705.46,4:46:29 PM,706.49,,24,PENGADILAN AGAMA,6:10:58 PM,,31.8,42,18,0.84,6:10:18 PM,790.30,6:09:55 PM,789.91,6:11:31 PM,791.52
,TERMINAL JAKABARING,7:28:17 AM,,14.5,37.8,17.8,0.79,7:30:30 AM,150.50,7:28:29 AM,148.49,7:29:54 AM,149.90,,,TERMINAL JAKABARING,9:06:48 AM,,17.0,31.0,12.3,0.79,9:08:27 AM,248.45,9:07:12 AM,247.20,9:09:31 AM,249.52,,,TERMINAL JAKABARING,10:44:39 AM,,21.3,47.5,12.1,0.79,10:44:33 AM,344.54,10:43:19 AM,343.31,10:46:14 AM,346.23,,,TERMINAL JAKABARING,12:09:42 PM,,47.9,47.9,14.02,0.79,12:08:27 PM,428.46,12:08:27 PM,428.46,12:10:51 PM,430.85,,,TERMINAL JAKABARING,1:51:20 PM,,13.2,21,10,0.75,1:52:20 PM,532.33,1:51:04 PM,531.06,1:53:25 PM,533.42,,,TERMINAL JAKABARING,3:19:48 PM,,24.5,42.1,20,0.75,3:19:35 PM,619.59,3:18:49 PM,618.82,3:20:00 PM,620.00,,,TERMINAL JAKABARING,4:48:15 PM,,13.1,21,10,0.75,4:49:13 PM,709.22,4:47:56 PM,707.94,4:50:17 PM,710.28,,,TERMINAL JAKABARING,6:13:40 PM,,15.5,21,20,0.75,6:13:52 PM,793.87,6:13:08 PM,793.13,6:13:16 PM,793.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:01:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.00,5:02:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
