,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,GOR JAKABARING,6:34:00 AM,,40.7,29,10.0,0.26,6:33:23 AM,93.38,6:33:32 AM,93.53,6:34:34 AM,94.56,,20,GOR JAKABARING,8:12:00 AM,,43,40,10.4,0.26,8:11:22 AM,191.36,8:11:23 AM,191.39,8:12:30 AM,192.50,,20,GOR JAKABARING,9:44:00 AM,,37.4,35,9,0.26,9:43:25 AM,283.42,9:43:27 AM,283.44,9:44:44 AM,284.73,,20,GOR JAKABARING,11:11:00 AM,,38.9,27,9,0.26,11:10:24 AM,370.40,11:10:35 AM,370.59,11:11:50 AM,371.84,,,20,GOR JAKABARING,12:34:59 PM,,27.4,25,5,0.29,12:34:51 PM,454.85,12:34:54 PM,454.91,12:37:42 PM,457.70,,20,GOR JAKABARING,2:16:55 PM,,39.6,27,3,0.27,2:16:37 PM,556.61,2:16:48 PM,556.80,2:21:59 PM,561.99,,20,GOR JAKABARING,3:42:05 PM,,47.2,43,7,0.27,3:41:46 PM,641.76,3:41:48 PM,641.80,3:43:52 PM,643.87,,20,GOR JAKABARING,5:05:00 PM,,41.7,29,6,0.27,5:04:27 PM,724.46,5:04:37 PM,724.62,5:06:52 PM,726.86
21,BANK SUMSEL BABEL B,6:35:00 AM,,43.9,36,3.3,0.64,6:34:52 AM,94.87,6:35:04 AM,95.07,6:45:38 AM,105.64,,21,BANK SUMSEL BABEL B,8:13:00 AM,,41.8,33,5.2,0.64,8:12:55 AM,192.92,8:13:10 AM,193.16,8:19:23 AM,199.38,,21,BANK SUMSEL BABEL B,9:45:00 AM,,46.7,38,4,0.64,9:44:49 AM,284.82,9:45:00 AM,285.01,9:53:51 AM,293.85,,21,BANK SUMSEL BABEL B,11:12:00 AM,,43.2,35,10,0.64,11:11:53 AM,371.89,11:12:05 AM,372.08,11:14:42 AM,374.69,,,21,BANK SUMSEL BABEL B,12:36:28 PM,,32.2,31,5,0.65,12:36:12 PM,456.19,12:36:15 PM,456.26,12:42:21 PM,462.34,,21,BANK SUMSEL BABEL B,2:18:15 PM,,42.5,33,6,0.67,2:17:52 PM,557.86,2:18:09 PM,558.15,2:23:51 PM,563.85,,21,BANK SUMSEL BABEL B,3:42:25 PM,,40.3,35,6,0.65,3:43:03 PM,643.05,3:43:11 PM,643.19,3:48:35 PM,648.58,,21,BANK SUMSEL BABEL B,5:06:00 PM,,43.6,36,5,0.63,5:05:52 PM,725.87,5:06:04 PM,726.06,5:12:00 PM,732.00
22,PLN B,6:36:00 AM,,45.7,40,5.2,0.74,6:35:58 AM,95.97,6:36:07 AM,96.12,6:43:32 AM,103.54,,22,PLN B,8:14:00 AM,,45.4,38,4.8,0.74,8:13:59 AM,193.98,8:14:11 AM,194.18,8:22:15 AM,202.25,,22,PLN B,9:47:00 AM,,36.2,29,6,0.74,9:46:14 AM,286.23,9:46:32 AM,286.54,9:52:03 AM,292.05,,22,PLN B,11:14:00 AM,,42.8,35,3,0.74,11:13:02 AM,373.04,11:13:17 AM,373.28,11:29:05 AM,389.08,,,22,PLN B,12:37:53 PM,,42.2,41,7,0.75,12:37:32 PM,457.53,12:37:33 PM,457.55,12:43:23 PM,463.39,,22,PLN B,2:19:41 PM,,42.8,37,7,0.75,2:19:18 PM,559.30,2:19:29 PM,559.48,2:24:20 PM,564.33,,22,PLN B,3:44:52 PM,,45.7,37,4,0.76,3:43:25 PM,643.41,3:43:40 PM,643.66,3:53:32 PM,653.54,,22,PLN B,5:07:17 PM,,41.1,39,6,0.75,5:07:06 PM,727.09,5:07:09 PM,727.15,5:13:15 PM,733.26
23,SIMPANG RS BARI,6:38:00 AM,,42.5,32,10.2,0.90,6:37:16 AM,97.27,6:37:43 AM,97.71,6:41:18 AM,101.29,,23,SIMPANG RS BARI,8:16:00 AM,,47.2,36,15,0.9,8:15:09 AM,195.14,8:15:30 AM,195.50,8:17:36 AM,197.60,,23,SIMPANG RS BARI,9:49:00 AM,,42.7,32,6,0.9,9:48:16 AM,288.26,9:48:41 AM,288.68,9:55:26 AM,295.44,,23,SIMPANG RS BARI,11:16:00 AM,,37.8,27,3,0.9,11:15:26 AM,375.43,11:16:00 AM,376.01,11:32:00 AM,392.00,,,23,SIMPANG RS BARI,12:39:29 PM,,31.6,31,5,0.9,12:39:36 PM,459.59,12:39:38 PM,459.63,12:48:04 PM,468.07,,23,SIMPANG RS BARI,2:21:28 PM,,46.1,33,6,0.9,2:20:51 PM,560.85,2:21:19 PM,561.31,2:28:15 PM,568.25,,23,SIMPANG RS BARI,3:46:30 PM,,43.1,36,4,0.9,3:46:07 PM,646.12,3:46:23 PM,646.38,3:58:22 PM,658.37,,23,SIMPANG RS BARI,5:09:00 PM,,43.7,37,3,0.9,5:08:31 PM,728.52,5:08:44 PM,728.73,5:28:03 PM,748.05
24,PENGADILAN AGAMA,6:40:00 AM,,42.8,32,5.7,0.77,6:39:05 AM,99.08,6:39:26 AM,99.44,6:46:06 AM,106.11,,24,PENGADILAN AGAMA,8:18:00 AM,,42.8,35,11.6,0.77,8:17:05 AM,197.08,8:17:19 AM,197.32,8:19:59 AM,199.98,,24,PENGADILAN AGAMA,9:51:00 AM,,34.1,24,4,0.77,9:50:21 AM,290.35,9:50:55 AM,290.91,9:59:45 AM,299.74,,24,PENGADILAN AGAMA,11:17:00 AM,,42.8,34,8,0.77,11:17:05 AM,377.08,11:17:22 AM,377.37,11:22:05 AM,382.08,,,24,PENGADILAN AGAMA,12:41:07 PM,,37.4,37,9,0.81,12:40:47 PM,460.78,12:40:48 PM,460.80,12:44:49 PM,464.82,,24,PENGADILAN AGAMA,2:22:50 PM,,49.6,39,12,0.81,2:22:27 PM,562.45,2:22:42 PM,562.70,2:25:25 PM,565.42,,24,PENGADILAN AGAMA,3:47:59 PM,,48.7,37,6,0.8,3:47:29 PM,647.49,3:47:47 PM,647.79,3:54:38 PM,654.64,,24,PENGADILAN AGAMA,5:10:22 PM,,49.2,44,7,0.8,5:09:59 PM,729.98,5:10:06 PM,730.10,5:15:40 PM,735.67
,TERMINAL JAKABARING,6:45:00 AM,,32.0,13,2.5,0.79,6:41:29 AM,101.48,6:43:37 AM,103.62,6:58:58 AM,118.96,,,TERMINAL JAKABARING,8:21:00 AM,,46.1,18,3.2,0.79,8:19:02 AM,199.03,8:20:35 AM,200.58,8:32:49 AM,212.81,,,TERMINAL JAKABARING,9:53:00 AM,,40.2,31,3,0.79,9:52:11 AM,292.18,9:52:33 AM,292.54,10:09:58 AM,309.96,,,TERMINAL JAKABARING,11:20:00 AM,,41.4,32,3,0.79,11:18:09 AM,378.14,11:18:28 AM,378.46,11:35:58 AM,395.96,,,,TERMINAL JAKABARING,12:43:28 PM,,33.5,24,4,0.75,12:42:28 PM,462.46,12:43:00 PM,463.01,12:51:21 PM,471.34,,,TERMINAL JAKABARING,2:24:45 PM,,43.5,27,6,0.75,2:23:52 PM,563.87,2:24:30 PM,564.49,2:31:01 PM,571.02,,,TERMINAL JAKABARING,3:49:55 PM,,40.5,27,7,0.75,3:49:06 PM,649.09,3:49:39 PM,649.65,3:54:09 PM,654.15,,,TERMINAL JAKABARING,5:12:15 PM,,45.7,29,5,0.75,5:11:21 PM,731.35,5:11:54 PM,731.90,5:19:01 PM,739.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:01:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.00,5:02:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
