,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,GOR JAKABARING,6:20:35 AM,,37.9,44.6,10,0.26,6:20:38 AM,80.63,6:20:34 AM,80.57,6:21:47 AM,81.78,,20,GOR JAKABARING,7:58:31 AM,,33.1,45.7,20.2,0.26,7:58:25 AM,178.42,7:58:17 AM,178.29,7:58:43 AM,178.72,,20,GOR JAKABARING,9:27:52 AM,,35,37.4,4.4,0.26,9:27:43 AM,267.71,9:27:41 AM,267.68,9:30:49 AM,270.81,,20,GOR JAKABARING,10:52:21 AM,,29.7,40.3,8.2,0.26,10:52:13 AM,352.21,10:52:04 AM,352.07,10:53:35 AM,353.59,,20,GOR JAKABARING,12:28:08 PM,,29.7,39.2,5.7,0.25 ,12:27:58 PM,447.97,12:27:51 PM,447.85,12:30:06 PM,450.10,,20,GOR JAKABARING,2:14:32 PM,,29.7,39.2,3.2,0.26,2:14:12 PM,554.19,2:14:04 PM,554.06,2:18:33 PM,558.54,,20,GOR JAKABARING,3:36:38 PM,,26.5,40.3,5.9,0.28,3:36:15 PM,636.25,3:36:02 PM,636.03,3:38:28 PM,638.46,,20,GOR JAKABARING,5:03:39 PM,,25.0,40.8,3.0,0.27,5:03:19 PM,723.31,5:03:04 PM,723.06,5:08:04 PM,728.07
21,BANK SUMSEL BABEL B,6:21:45 AM,,42.1,47.2,3.3,0.64,6:21:30 AM,81.50,6:21:24 AM,81.40,6:32:13 AM,92.22,,21,BANK SUMSEL BABEL B,7:59:38 AM,,40.5,46.1,6.4,0.64,7:59:28 AM,179.46,7:59:21 AM,179.35,8:04:31 AM,184.52,,21,BANK SUMSEL BABEL B,9:28:58 AM,,38.6,46.8,8.9,0.64,9:28:52 AM,268.86,9:28:41 AM,268.69,9:32:11 AM,272.18,,21,BANK SUMSEL BABEL B,10:53:32 AM,,38.1,45,10,0.64,10:53:21 AM,353.36,10:53:12 AM,353.20,10:56:11 AM,356.19,,21,BANK SUMSEL BABEL B,12:29:23 PM,,35.3,46.00,8.5,0.62 ,12:29:11 PM,449.19,12:28:57 PM,448.94,12:32:31 PM,452.51,,21,BANK SUMSEL BABEL B,2:16:13 PM,,32.4,47.2,7.0,0.65,2:15:44 PM,555.74,2:15:22 PM,555.36,2:20:06 PM,560.10,,21,BANK SUMSEL BABEL B,3:38:14 PM,,31.9,45.0,4.5,0.65,3:37:51 PM,637.86,3:37:30 PM,637.50,3:45:18 PM,645.30,,21,BANK SUMSEL BABEL B,5:04:13 PM,,31.5,44.9,2.3,0.64,5:04:52 PM,724.87,5:04:30 PM,724.51,5:20:21 PM,740.35
22,PLN B,6:22:49 AM,,45.5,48.6,7.6,0.74,6:22:44 AM,82.73,6:22:40 AM,82.66,6:27:36 AM,87.59,,22,PLN B,8:01:01 AM,,40.2,47.5,4.8,0.74,8:00:44 AM,180.74,8:00:34 AM,180.57,8:08:53 AM,188.88,,22,PLN B,9:30:09 AM,,40.5,46.4,1.7,0.74,9:30:04 AM,270.06,9:29:55 AM,269.92,9:55:05 AM,295.08,,22,PLN B,10:54:51 AM,,39.4,47.2,3.3,0.74,10:54:40 AM,354.66,10:54:28 AM,354.47,11:06:59 AM,366.99,,22,PLN B,12:30:48 PM,,38,45.80,5.2,0.79 ,12:30:38 PM,450.63,12:30:25 PM,450.42,12:38:30 PM,458.50,,22,PLN B,2:17:16 PM,,36.5,44.3,7.1,0.77,2:17:29 PM,557.48,2:17:16 PM,557.26,2:22:43 PM,562.72,,22,PLN B,3:39:20 PM,,35.3,43.6,4.7,0.78,3:39:34 PM,639.56,3:39:18 PM,639.31,3:48:11 PM,648.19,,22,PLN B,5:06:16 PM,,36.8,44.4,5.7,0.77,5:05:28 PM,725.47,5:05:15 PM,725.26,5:12:19 PM,732.32
23,SIMPANG RS BARI,6:24:25 AM,,38.4,46.1,9.8,0.9,6:24:13 AM,84.22,6:23:59 AM,83.99,6:28:20 AM,88.33,,23,SIMPANG RS BARI,8:02:37 AM,,38.2,45.7,15,0.9,8:02:26 AM,182.43,8:02:12 AM,182.20,8:04:37 AM,184.62,,23,SIMPANG RS BARI,9:31:43 AM,,39.6,46.4,7.8,0.9,9:31:31 AM,271.51,9:31:19 AM,271.31,9:37:04 AM,277.07,,23,SIMPANG RS BARI,10:56:26 AM,,38,37.4,7.6,0.9,10:56:16 AM,356.27,10:56:18 AM,356.29,11:01:57 AM,361.96,,23,SIMPANG RS BARI,12:32:28 PM,,35.7,40.80,7.3,0.85 ,12:32:14 PM,452.23,12:32:03 PM,452.05,12:37:47 PM,457.79,,23,SIMPANG RS BARI,2:18:36 PM,,33.4,44.3,7.0,0.89,2:18:52 PM,558.87,2:18:28 PM,558.47,2:24:54 PM,564.90,,23,SIMPANG RS BARI,3:41:37 PM,,34,45.4,5.9,0.91,3:40:56 PM,640.94,3:40:32 PM,640.54,3:48:35 PM,648.59,,23,SIMPANG RS BARI,5:07:34 PM,,34.5,45.5,3.9,0.90,5:07:50 PM,727.83,5:07:27 PM,727.45,5:20:07 PM,740.11
24,PENGADILAN AGAMA,6:25:08 AM,,41,45,5.7,0.77,6:25:33 AM,85.54,6:25:27 AM,85.44,6:32:31 AM,92.52,,24,PENGADILAN AGAMA,8:03:58 AM,,39.5,45.7,20.2,0.77,8:03:47 AM,183.79,8:03:38 AM,183.63,8:04:54 AM,184.90,,24,PENGADILAN AGAMA,9:33:16 AM,,38.3,46.8,9.6,0.77,9:32:55 AM,272.92,9:32:42 AM,272.70,9:36:32 AM,276.53,,24,PENGADILAN AGAMA,10:57:54 AM,,39.8,46.8,9.8,0.77,10:57:36 AM,357.59,10:57:25 AM,357.42,11:01:09 AM,361.15,,24,PENGADILAN AGAMA,12:34:01 PM,,37.8,46.10,7.8,0.81 ,12:33:45 PM,453.75,12:33:31 PM,453.52,12:38:42 PM,458.70,,24,PENGADILAN AGAMA,2:20:20 PM,,35.7,45.4,5.7,0.79,2:19:56 PM,559.93,2:19:39 PM,559.64,2:26:55 PM,566.92,,24,PENGADILAN AGAMA,3:42:18 PM,,36.6,45.7,2.2,0.79,3:42:55 PM,642.91,3:42:39 PM,642.65,4:03:10 PM,663.16,,24,PENGADILAN AGAMA,5:09:24 PM,,34.1,44.1,4.3,0.79,5:08:57 PM,728.96,5:08:38 PM,728.64,5:18:35 PM,738.59
,TERMINAL JAKABARING,6:29:07 AM,,15.4,39.6,8.9,0.79,6:28:13 AM,88.21,6:26:20 AM,86.33,6:30:28 AM,90.46,,,TERMINAL JAKABARING,8:06:36 AM,,19.3,38.5,6.4,0.79,8:06:25 AM,186.42,8:05:12 AM,185.20,8:11:22 AM,191.37,,,TERMINAL JAKABARING,9:35:09 AM,,25.1,41.8,7.2,0.79,9:35:09 AM,275.16,9:34:24 AM,274.40,9:39:51 AM,279.85,,,TERMINAL JAKABARING,11:00:18 AM,,22.1,46.4,8.2,0.79,11:00:03 AM,360.04,10:58:55 AM,358.92,11:03:41 AM,363.68,,,TERMINAL JAKABARING,12:36:30 PM,,22.9,44.60,6.0,0.73 ,12:35:56 PM,455.93,12:35:00 PM,455.00,12:41:19 PM,461.32,,,TERMINAL JAKABARING,2:22:50 PM,,23.7,42.8,3.7,0.72,2:22:09 PM,562.16,2:21:21 PM,561.34,2:32:01 PM,572.01,,,TERMINAL JAKABARING,3:45:02 PM,,22.3,44.3,5.2,0.75,3:44:19 PM,644.32,3:43:19 PM,643.32,3:50:57 PM,650.95,,,TERMINAL JAKABARING,5:11:11 PM,,22.2,44.4,4.0,0.81,5:11:35 PM,731.59,5:10:30 PM,730.49,5:21:33 PM,741.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:01:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.00,5:02:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
