,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,LORONG KARANG ANYAR,6:17:54 AM,,33.1,43.6,12.8,1.9,6:17:39 AM,77.64,6:16:49 AM,76.81,6:23:06 AM,83.11,,8,LORONG KARANG ANYAR,7:51:30 AM,,27.5,36.4,9.3,1.78,7:51:15 AM,171.25,7:50:18 AM,170.30,7:58:51 AM,178.85,,8,LORONG KARANG ANYAR,9:20:14 AM,,30.8,39.6,13.2,1.79,9:20:02 AM,260.04,9:19:16 AM,259.26,9:24:41 AM,264.69,,8,LORONG KARANG ANYAR,10:45:00 AM,,32.5,38.3,11.5,1.42,10:44:59 AM,344.99,10:44:35 AM,344.59,10:49:47 AM,349.78,,8,LORONG KARANG ANYAR,12:23:18,,35.5,48.2,28.4,1.77,12:23:05 PM,443.09,12:22:18 PM,442.30,12:23:50 PM,443.84,,8,LORONG KARANG ANYAR,13:54:58,,36,44.6,30.2,1.76,1:54:41 PM,534.68,1:54:07 PM,534.12,1:55:15 PM,535.25,,8,LORONG KARANG ANYAR,15:24:45,,27.9,40.7,21.2,1.71,3:24:46 PM,624.76,3:23:36 PM,623.60,3:25:55 PM,625.92,,8,LORONG KARANG ANYAR,16:45:22,,27.9,46.4,15.9,1.73,4:45:11 PM,705.19,4:43:42 PM,703.70,4:48:00 PM,707.99
9,PUSKESMAS TEGAL BINANGUN,6:20:59 AM,,25.4,34.6,10.3,1.2,6:20:44 AM,80.73,6:19:59 AM,79.98,6:24:53 AM,84.89,,9,PUSKESMAS TEGAL BINANGUN,7:54:48 AM,,23,32,10.7,1.18,7:54:35 AM,174.58,7:53:43 AM,173.71,7:58:07 AM,178.12,,9,PUSKESMAS TEGAL BINANGUN,9:23:07 AM,,25.4,35.3,12.1,1.18,9:23:01 AM,263.02,9:22:14 AM,262.24,9:26:05 AM,266.08,,9,PUSKESMAS TEGAL BINANGUN,10:48:42 AM,,28.7,35.2,12,1.18,10:47:28 AM,347.47,10:47:01 AM,347.01,10:50:54 AM,350.90,,9,PUSKESMAS TEGAL BINANGUN,12:25:42,,31.3,40.3,17.3,1.18,12:25:34 PM,445.56,12:25:03 PM,445.06,12:27:24 PM,447.39,,9,PUSKESMAS TEGAL BINANGUN,13:57:37,,27.8,39.6,18.8,1.19,1:57:32 PM,537.54,1:56:46 PM,536.77,1:58:46 PM,538.76,,9,PUSKESMAS TEGAL BINANGUN,15:27:44,,27.7,41.8,11.3,1.2,3:27:21 PM,627.35,3:26:28 PM,626.47,3:31:07 PM,631.12,,9,PUSKESMAS TEGAL BINANGUN,16:49:20,,18.7,35.6,11.2,1.17,4:49:07 PM,709.12,4:47:20 PM,707.34,4:51:38 PM,711.63
10,SIMPANG PASAR TEGAL BINANGUN,6:23:46 AM,,21.9,29.9,8,0.94,6:23:34 AM,83.56,6:22:52 AM,82.87,6:28:02 AM,88.03,,10,SIMPANG PASAR TEGAL BINANGUN,7:51:21 AM,,23.5,36,11.8,0.93,7:57:10 AM,177.17,7:56:21 AM,176.35,7:59:32 AM,179.53,,10,SIMPANG PASAR TEGAL BINANGUN,9:25:56 AM,,21.4,33.1,11.8,0.94,9:25:45 AM,265.75,9:24:49 AM,264.82,9:27:54 AM,267.90,,10,SIMPANG PASAR TEGAL BINANGUN,10:51:52 AM,,18.9,32.4,7.9,0.92,10:51:37 AM,351.62,10:50:24 AM,350.40,10:55:41 AM,355.69,,10,SIMPANG PASAR TEGAL BINANGUN,12:28:15,,27.2,44.6,10.8,0.95,12:27:48 PM,447.80,12:26:59 PM,446.98,12:30:59 PM,450.98,,10,SIMPANG PASAR TEGAL BINANGUN,14:00:11,,22.1,42.3,13.5,0.86,1:59:57 PM,539.95,1:58:50 PM,538.84,2:01:26 PM,541.44,,10,SIMPANG PASAR TEGAL BINANGUN,15:30:12,,24.9,43.6,11.9,0.94,3:30:00 PM,630.00,3:29:02 PM,629.03,3:32:28 PM,632.47,,10,SIMPANG PASAR TEGAL BINANGUN,16:52:00,,22,37.8,13.3,0.92,4:51:51 PM,711.84,4:50:48 PM,710.79,4:53:29 PM,713.48
11,TERMINAL PLAJU,6:27:41 AM,,20.7,34.2,7.5,1.35,6:27:41 AM,87.68,6:26:08 AM,86.14,6:34:34 AM,94.57,,11,TERMINAL PLAJU,8:02:12 AM,,18,38.9,11.6,1.36,7:55:53 AM,175.88,7:53:27 AM,173.45,7:58:23 AM,178.38,,11,TERMINAL PLAJU,9:30:55 AM,,18,34.2,12.4,1.37,9:30:30 AM,270.50,9:28:20 AM,268.34,9:32:34 AM,272.56,,11,TERMINAL PLAJU,10:57:42 AM,,15.3,31.3,10.7,1.37,10:57:14 AM,357.24,10:54:30 AM,354.49,10:59:33 AM,359.55,,11,TERMINAL PLAJU,12:33:49,,15.9,41,12.4,1.37,12:33:25 PM,453.42,12:30:15 PM,450.25,12:34:53 PM,454.88,,11,TERMINAL PLAJU,14:05:02,,18.1,44.5,6.5,1.36,2:04:41 PM,544.69,2:02:01 PM,542.02,2:12:44 PM,552.74,,11,TERMINAL PLAJU,15:33:56,,23,44.3,17.7,1.36,3:33:45 PM,633.75,3:32:03 PM,632.04,3:34:49 PM,634.81,,11,TERMINAL PLAJU,16:55:44,,22.7,43.9,14.1,1.32,4:55:29 PM,715.49,4:53:48 PM,713.80,4:57:37 PM,717.62
12,SIMPANG PASAR TEGAL BINANGUN,6:32:24 AM,,19.4,31,7.3,1.3,6:31:42 AM,91.70,6:30:12 AM,90.20,6:38:22 AM,98.37,,12,SIMPANG PASAR TEGAL BINANGUN,8:07:32 AM,,18.6,42.8,8.1,1.31,8:06:26 AM,186.43,8:04:02 AM,184.04,8:11:54 AM,191.90,,12,SIMPANG PASAR TEGAL BINANGUN,9:35:59 AM,,16.7,32,7.6,1.31,9:35:37 AM,275.62,9:33:22 AM,273.37,9:41:16 AM,281.26,,12,SIMPANG PASAR TEGAL BINANGUN,11:02:40 AM,,17.6,27,12.6,1.28,11:02:04 AM,362.06,11:00:33 AM,360.54,11:03:48 AM,363.80,,12,SIMPANG PASAR TEGAL BINANGUN,12:39:22,,16.6,46.4,14.5,1.28,12:38:27 PM,458.44,12:35:28 PM,455.47,12:39:07 PM,459.11,,12,SIMPANG PASAR TEGAL BINANGUN,14:09:56,,18.1,44,10.1,1.25,2:09:11 PM,549.18,2:06:44 PM,546.74,2:12:28 PM,552.46,,12,SIMPANG PASAR TEGAL BINANGUN,15:38:48,,16.8,33.5,12.3,1.3,3:38:35 PM,638.58,3:36:16 PM,636.26,3:40:16 PM,640.27,,12,SIMPANG PASAR TEGAL BINANGUN,17:00:08,,20.3,38.5,9.7,1.24,4:59:24 PM,719.40,4:57:40 PM,717.67,5:03:24 PM,723.40
13,PUSKERSMAS TEGAL BINANGUN,6:35:15 AM,,20.7,31.7,9.9,0.91,6:35:02 AM,95.04,6:34:07 AM,94.12,6:37:55 AM,97.92,,13,PUSKERSMAS TEGAL BINANGUN,8:09:25 AM,,27.7,35.6,21.4,0.88,8:09:26 AM,189.44,8:09:01 AM,189.02,8:10:00 AM,190.00,,13,PUSKERSMAS TEGAL BINANGUN,9:38:29 AM,,23.4,31,15.9,0.89,9:38:16 AM,278.27,9:37:42 AM,277.71,9:39:21 AM,279.34,,13,PUSKERSMAS TEGAL BINANGUN,11:05:08 AM,,23.4,33.1,22.4,0.89,11:04:57 AM,364.95,11:04:17 AM,364.28,11:05:03 AM,365.05,,13,PUSKERSMAS TEGAL BINANGUN,12:41:46,,21.3,42.1,10.4,0.92,12:41:57 PM,461.96,12:40:41 PM,460.68,12:44:40 PM,464.67,,13,PUSKERSMAS TEGAL BINANGUN,14:11:55,,31.5,46.2,16.7,0.9,2:11:39 PM,551.65,2:11:06 PM,551.10,2:13:10 PM,553.17,,13,PUSKERSMAS TEGAL BINANGUN,15:41:12,,25.4,42.8,23,0.93,3:41:00 PM,641.00,3:40:06 PM,640.10,3:41:14 PM,641.23,,13,PUSKERSMAS TEGAL BINANGUN,17:02:11,,27.5,44.3,14.7,0.88,5:02:03 PM,722.05,5:01:20 PM,721.33,5:03:44 PM,723.73
14,LORONG KARANG ANYAR,6:38:30 AM,,26,34.9,14.2,1.3,6:38:15 AM,98.25,6:37:29 AM,97.48,6:40:45 AM,100.74,,14,LORONG KARANG ANYAR,8:12:39 AM,,25.8,35.3,12.5,1.28,8:12:24 AM,192.39,8:11:36 AM,191.59,8:15:34 AM,195.56,,14,LORONG KARANG ANYAR,9:41:58 AM,,23.5,34.2,17.9,1.29,9:41:47 AM,281.78,9:40:45 AM,280.75,9:42:48 AM,282.81,,14,LORONG KARANG ANYAR,11:08:18 AM,,27.3,36.4,15.1,1.3,11:07:59 AM,367.99,11:07:17 AM,367.28,11:10:18 AM,370.30,,14,LORONG KARANG ANYAR,12:44:40,,28.6,42.5,16.9,1.27,12:44:26 PM,464.43,12:43:34 PM,463.56,12:46:17 PM,466.28,,14,LORONG KARANG ANYAR,14:15:03,,26.2,41.3,22.9,1.28,2:14:51 PM,554.85,2:13:47 PM,553.78,2:15:16 PM,555.27,,14,LORONG KARANG ANYAR,15:44:30,,28.7,49.3,11.8,1.24,3:43:48 PM,643.79,3:42:43 PM,642.71,3:47:30 PM,647.51,,14,LORONG KARANG ANYAR,17:05:23,,25.7,42.5,17.3,1.22,5:05:02 PM,725.03,5:03:54 PM,723.91,5:06:25 PM,726.41
15,SIMPANG TEGAL BINANGUN,6:42:35 AM,,26.4,33.8,7.6,1.74,6:42:27 AM,102.45,6:41:35 AM,101.59,6:52:14 AM,112.24,,15,SIMPANG TEGAL BINANGUN,8:16:20 AM,,29.5,36.4,13.3,1.74,8:16:11 AM,196.19,8:15:31 AM,195.52,8:20:30 AM,200.50,,15,SIMPANG TEGAL BINANGUN,9:45:33 AM,,30.1,38.2,12.6,1.74,9:45:26 AM,285.44,9:44:42 AM,284.70,9:50:15 AM,290.25,,15,SIMPANG TEGAL BINANGUN,11:11:40 AM,,32.4,39.6,14.3,1.72,11:11:29 AM,371.49,11:10:54 AM,370.91,11:15:31 AM,375.52,,15,SIMPANG TEGAL BINANGUN,12:47:52,,34,45.4,10.5,1.73,12:47:43 PM,467.72,12:46:57 PM,466.95,12:54:33 PM,474.55,,15,SIMPANG TEGAL BINANGUN,14:18:33,,31.8,42.4,11.7,1.75,2:18:21 PM,558.35,2:17:32 PM,557.53,2:24:01 PM,564.02,,15,SIMPANG TEGAL BINANGUN,15:47:34,,36.1,41.8,16.1,1.73,3:47:23 PM,647.38,3:46:59 PM,646.98,3:50:57 PM,650.95,,15,SIMPANG TEGAL BINANGUN,17:08:30,,35,42.8,8.3,1.74,5:08:22 PM,728.37,5:07:49 PM,727.82,5:17:58 PM,737.96
16,DEPO DJKA,6:44:11 AM,,17.3,33.8,8.4,0.37,6:43:52 AM,103.87,6:43:14 AM,103.24,6:45:14 AM,105.23,,16,DEPO DJKA,8:18:07 AM,,14.4,27.7,10.6,0.36,8:17:50 AM,197.83,8:17:07 AM,197.11,8:18:22 AM,198.37,,16,DEPO DJKA,9:47:10 AM,,18.1,28.4,19.3,0.35,9:46:43 AM,286.71,9:46:17 AM,286.29,9:46:38 AM,286.64,,16,DEPO DJKA,11:13:00 AM,,19.1,33.1,17.6,0.36,11:12:48 AM,372.80,11:12:19 AM,372.32,11:12:54 AM,372.89,,16,DEPO DJKA,12:49:25,,17.4,43.6,14.8,0.37,12:49:09 PM,469.14,12:48:23 PM,468.38,12:49:22 PM,469.37,,16,DEPO DJKA,14:19:58,,19.7,44.1,26.2,0.36,2:19:39 PM,559.65,2:19:02 PM,559.04,2:19:22 PM,559.37,,16,DEPO DJKA,15:50:12,,10.7,38.9,10.4,0.36,3:49:35 PM,649.59,3:48:07 PM,648.12,3:49:39 PM,649.64,,16,DEPO DJKA,17:09:25,,28.8,42.1,9.8,0.36,5:09:15 PM,729.25,5:09:01 PM,729.01,5:10:42 PM,730.70
17,OPI MALL,6:45:21 AM,,29.7,40,12.5,0.44,6:45:04 AM,105.07,6:44:51 AM,104.84,6:46:18 AM,106.30,,17,OPI MALL,8:19:35 AM,,23.3,37.8,18.2,0.52,8:19:27 AM,199.46,8:18:57 AM,198.94,8:19:50 AM,199.83,,17,OPI MALL,9:48:57 AM,,20.7,39.2,18,0.53,9:48:42 AM,288.70,9:47:59 AM,287.98,9:48:56 AM,288.93,,17,OPI MALL,11:14:31 AM,,24,35.6,23.4,0.53,11:14:20 AM,374.33,11:13:54 AM,373.89,11:14:22 AM,374.36,,17,OPI MALL,12:50:48,,27.7,45.7,10.3,0.53,12:50:34 PM,470.56,12:50:07 PM,470.11,12:52:30 PM,472.50,,17,OPI MALL,14:21:22,,24.7,43.8,15.8,0.5,2:21:11 PM,561.18,2:20:39 PM,560.65,2:21:52 PM,561.87,,17,OPI MALL,15:51:42,,24.8,40,13,0.51,3:51:26 PM,651.43,3:50:58 PM,650.97,3:52:33 PM,652.55,,17,OPI MALL,17:10:36,,30.2,42.5,20.8,0.47,5:10:21 PM,730.35,5:10:05 PM,730.08,5:10:46 PM,730.77
18,DJKA,6:46:22 AM,,32.1,40.3,11.2,0.46,6:46:13 AM,106.21,6:46:02 AM,106.03,6:47:49 AM,107.81,,18,DJKA,8:20:33 AM,,29.2,38.2,12.6,0.43,8:20:28 AM,200.47,8:20:16 AM,200.26,8:21:38 AM,201.63,,18,DJKA,9:50:06 AM,,23.6,37.4,10.7,0.42,9:50:01 AM,290.02,9:49:37 AM,289.62,9:51:18 AM,291.31,,18,DJKA,11:15:45 AM,,26.5,38.9,15.4,0.43,11:15:29 AM,375.49,11:15:11 AM,375.18,11:16:12 AM,376.19,,18,DJKA,12:51:52,,27.6,40.7,12.9,0.42,12:51:43 PM,471.71,12:51:25 PM,471.42,12:52:45 PM,472.75,,18,DJKA,14:22:14,,35.4,45.9,16.5,0.41,2:22:04 PM,562.06,2:21:54 PM,561.90,2:22:51 PM,562.86,,18,DJKA,15:52:50,,30.2,39.2,12.9,0.42,3:52:32 PM,652.53,3:52:21 PM,652.34,3:53:39 PM,653.65,,18,DJKA,17:11:37,,31.3,38.9,27.2,0.48,5:11:31 PM,731.52,5:11:20 PM,731.34,5:11:40 PM,731.66
19,STASIUN JAKABARING,6:48:25 AM,,33.6,44.6,9.8,1.05,6:48:15 AM,108.24,6:47:47 AM,107.78,6:52:48 AM,112.80,,19,STASIUN JAKABARING,8:22:32 AM,,34.8,41,13.8,1.03,8:22:20 AM,202.33,8:22:03 AM,202.06,8:25:02 AM,205.03,,19,STASIUN JAKABARING,9:52:10 AM,,33.6,41.8,16.2,1.04,9:51:57 AM,291.96,9:51:36 AM,291.59,9:53:57 AM,293.95,,19,STASIUN JAKABARING,11:17:49 AM,,33.8,41.4,18.1,1.07,11:17:39 AM,377.65,11:17:18 AM,377.30,11:19:18 AM,379.30,,19,STASIUN JAKABARING,12:53:34,,41.5,47.5,11.6,1,12:53:19 PM,473.31,12:53:08 PM,473.13,12:57:02 PM,477.04,,19,STASIUN JAKABARING,14:24:02,,40.1,46.2,19.8,1.04,2:23:47 PM,563.79,2:23:35 PM,563.58,2:25:23 PM,565.38,,19,STASIUN JAKABARING,15:54:30,,41.8,46.4,28,0.97,3:54:14 PM,654.23,3:54:05 PM,654.09,3:54:55 PM,654.91,,19,STASIUN JAKABARING,17:13:13,,41.3,55.1,21.1,1.01,5:13:05 PM,733.08,5:12:43 PM,732.72,5:14:29 PM,734.49
