,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,GOR JAKABARING,7:20:26 AM,,32.3,37.8,26,0.23,7:20:12 AM,140.19,7:20:08 AM,140.13,7:20:18 AM,140.30,,20,GOR JAKABARING,8:59:03 AM,,31.3,40.7,23.8,0.23,8:58:51 AM,238.86,8:58:45 AM,238.76,8:59:00 AM,239.00,,20,GOR JAKABARING,10:28:53 AM,,32.1,43.9,23.5,0.23,10:28:42 AM,328.70,10:28:35 AM,328.58,10:28:51 AM,328.85,,20,GOR JAKABARING,12:00:41 PM,,36.1,46.6,21.4,0.23,12:00:39 PM,420.65,12:00:34 PM,420.56,12:00:55 PM,420.91,,20,GOR JAKABARING,1:41:28 PM,,31.2,34,28,0.25,1:41:11 PM,521.18,1:41:08 PM,521.14,1:41:14 PM,521.24,,20,GOR JAKABARING,3:09:07 PM,,24.4,33,23,0.25,3:08:54 PM,608.90,3:08:45 PM,608.74,3:08:57 PM,608.95,,20,GOR JAKABARING,4:32:55 PM,,26.5,39,10,0.25,4:32:44 PM,692.73,4:32:33 PM,692.55,4:33:41 PM,693.68,,20,GOR JAKABARING,5:55:45 PM,,23.8,38,25,0.25,5:55:34 PM,775.56,5:55:20 PM,775.33,5:55:33 PM,775.54
21,BANK SUMSEL BABEL B,7:21:46 AM,,33.8,42.5,25.8,0.61,7:21:31 AM,141.52,7:21:18 AM,141.29,7:21:51 AM,141.85,,21,BANK SUMSEL BABEL B,9:00:25 AM,,29.3,43.2,13.4,0.61,9:00:18 AM,240.30,8:59:54 AM,239.90,9:01:47 AM,241.78,,21,BANK SUMSEL BABEL B,10:30:11 AM,,33.5,42.1,17.8,0.61,10:29:59 AM,329.98,10:29:45 AM,329.75,10:30:56 AM,330.94,,21,BANK SUMSEL BABEL B,12:01:46 PM,,38.5,44.6,22.3,0.61,12:01:38 PM,421.63,12:01:30 PM,421.50,12:02:19 PM,422.32,,21,BANK SUMSEL BABEL B,1:42:56 PM,,30.8,37,28,0.63,1:42:42 PM,522.69,1:42:29 PM,522.49,1:42:48 PM,522.80,,21,BANK SUMSEL BABEL B,3:10:35 PM,,30.4,39,27,0.63,3:10:22 PM,610.36,3:10:06 PM,610.10,3:10:32 PM,610.53,,21,BANK SUMSEL BABEL B,4:34:24 PM,,31.6,41,25,0.63,4:34:07 PM,694.11,4:33:50 PM,693.84,4:34:27 PM,694.45,,21,BANK SUMSEL BABEL B,5:57:33 PM,,25.8,41,20,0.63,5:57:13 PM,777.22,5:56:41 PM,776.68,5:57:38 PM,777.64
22,PLN B,7:23:07 AM,,39.2,45.7,18,0.77,7:22:57 AM,142.95,7:22:47 AM,142.78,7:24:20 AM,144.33,,22,PLN B,9:01:45 AM,,40.9,46.4,32.1,0.77,9:01:33 AM,241.55,9:01:25 AM,241.41,9:01:51 AM,241.86,,22,PLN B,10:31:33 AM,,38.7,52.9,34.6,0.77,10:31:23 AM,331.38,10:31:03 AM,331.06,10:31:31 AM,331.52,,22,PLN B,12:03:00 PM,,41,46.7,33.1,0.77,12:02:54 PM,422.89,12:02:45 PM,422.76,12:03:10 PM,423.16,,22,PLN B,1:44:32 PM,,33.5,41,26,0.75,1:44:17 PM,524.28,1:44:01 PM,524.02,1:44:41 PM,524.68,,22,PLN B,3:12:08 PM,,33.1,43,25,0.75,3:11:57 PM,611.94,3:11:38 PM,611.64,3:12:23 PM,612.39,,22,PLN B,4:35:53 PM,,36.1,41,31,0.75,4:35:39 PM,695.65,4:35:31 PM,695.51,4:35:51 PM,695.85,,22,PLN B,5:59:20 PM,,30,41,27,0.75,5:59:03 PM,779.05,5:58:38 PM,778.64,5:59:13 PM,779.21
23,SIMPANG RS BARI,7:24:54 AM,,34.4,45.7,10,0.87,7:24:38 AM,144.63,7:24:16 AM,144.26,7:28:20 AM,148.34,,23,SIMPANG RS BARI,9:03:28 AM,,34.7,44.6,10,0.87,9:03:15 AM,243.25,9:02:55 AM,242.92,9:06:58 AM,246.97,,23,SIMPANG RS BARI,10:33:17 AM,,34,46.4,15,0.87,10:33:05 AM,333.09,10:32:41 AM,332.68,10:35:02 AM,335.03,,23,SIMPANG RS BARI,12:04:32 PM,,33.2,48.3,17.8,0.87,12:04:34 PM,424.57,12:04:05 PM,424.08,12:05:56 PM,425.93,,23,SIMPANG RS BARI,1:46:21 PM,,32.5,42,23,0.87,1:46:08 PM,526.14,1:45:46 PM,525.77,1:46:46 PM,526.77,,23,SIMPANG RS BARI,3:14:10 PM,,30.1,40,21,0.87,3:13:52 PM,613.87,3:13:27 PM,613.45,3:14:37 PM,614.62,,23,SIMPANG RS BARI,4:37:45 PM,,29.8,38,18,0.87,4:37:38 PM,697.64,4:37:16 PM,697.26,4:38:49 PM,698.82,,23,SIMPANG RS BARI,6:01:35 PM,,26.2,37,23,0.87,6:01:20 PM,781.33,6:00:44 PM,780.73,6:01:39 PM,781.65
24,PENGADILAN AGAMA,7:26:18 AM,,36.9,45,28,0.76,7:26:08 AM,146.14,7:25:55 AM,145.91,7:26:32 AM,146.53,,24,PENGADILAN AGAMA,9:05:17 AM,,28.1,42.1,8.6,0.76,9:05:05 AM,245.09,9:04:33 AM,244.55,9:08:46 AM,248.77,,24,PENGADILAN AGAMA,10:34:38 AM,,39.5,44.6,35.5,0.76,10:34:26 AM,334.44,10:34:18 AM,334.31,10:34:34 AM,334.57,,24,PENGADILAN AGAMA,12:05:42 PM,,40,45.4,36.6,0.76,12:05:40 PM,425.67,12:05:32 PM,425.54,12:05:47 PM,425.78,,24,PENGADILAN AGAMA,1:48:05 PM,,32,37,24,0.8,1:47:51 PM,527.85,1:47:39 PM,527.64,1:48:20 PM,528.33,,24,PENGADILAN AGAMA,3:15:46 PM,,31.9,36,25,0.8,3:15:40 PM,615.67,3:15:30 PM,615.51,3:16:03 PM,616.06,,24,PENGADILAN AGAMA,4:39:17 PM,,35.6,41,23,0.8,4:39:06 PM,699.10,4:38:55 PM,698.92,4:39:53 PM,699.88,,24,PENGADILAN AGAMA,6:03:17 PM,,31.5,42,19,0.8,6:03:06 PM,783.11,6:02:43 PM,782.72,6:04:05 PM,784.08
,TERMINAL JAKABARING,7:29:49 AM,,13.9,36.7,7,0.77,7:29:37 AM,149.62,7:27:34 AM,147.56,7:32:54 AM,152.90,,,TERMINAL JAKABARING,9:07:39 AM,,20,37.8,6,0.77,9:07:36 AM,247.59,9:06:30 AM,246.51,9:12:59 AM,252.98,,,TERMINAL JAKABARING,10:37:09 AM,,20.7,46.4,11,0.77,10:36:52 AM,336.87,10:35:38 AM,335.63,10:38:50 AM,338.83,,,TERMINAL JAKABARING,12:08:24 PM,,23.1,42.4,13.5,0.77,12:07:42 PM,427.70,12:06:47 PM,426.79,12:09:07 PM,429.12,,,TERMINAL JAKABARING,1:50:31 PM,,20.3,35,13,0.73,1:50:14 PM,530.24,1:49:21 PM,529.35,1:51:24 PM,531.40,,,TERMINAL JAKABARING,3:17:58 PM,,22.6,36,11,0.73,3:17:42 PM,617.70,3:17:00 PM,617.00,3:19:41 PM,619.68,,,TERMINAL JAKABARING,4:42:29 PM,,14.5,21,12,0.73,4:42:18 PM,702.30,4:41:23 PM,701.38,4:43:06 PM,703.09,,,TERMINAL JAKABARING,6:06:04 PM,,15.6,22,11,0.73,6:06:05 PM,786.09,6:05:16 PM,785.27,6:07:27 PM,787.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:01:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.00,5:02:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
