,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,GOR JAKABARING,6:39:35 AM,,30.3,42.8,10,0.27,6:38:45 AM,98.75,6:38:36 AM,98.60,6:39:50 AM,99.84,,20,GOR JAKABARING,8:16:31 AM,,24.9,45.7,20.2,0.28,8:16:37 AM,196.62,8:16:19 AM,196.32,8:16:47 AM,196.78,,20,GOR JAKABARING,9:50:52 AM,,28,35.6,4.4,0.24,9:49:47 AM,289.78,9:49:40 AM,289.67,9:52:32 AM,292.54,,20,GOR JAKABARING,11:14:21 AM,,29.7,40.3,8.2,0.26,11:14:13 AM,374.21,11:14:04 AM,374.07,11:15:35 AM,375.59,,,20,GOR JAKABARING,12:39:08 PM,,30.2,46.4,5.8,0.22,12:38:53 PM,458.89,12:38:44 PM,458.73,12:40:44 PM,460.73,,20,GOR JAKABARING,2:21:17 PM,,33.5,39.8,13.8,0.24,2:20:47 PM,560.78,2:20:43 PM,560.71,2:21:24 PM,561.39,,20,GOR JAKABARING,3:47:25 PM,,36.1,41.4,12.8,0.12,3:47:00 PM,647.00,3:46:58 PM,646.97,3:47:22 PM,647.36,,20,GOR JAKABARING,5:06:50 PM,,39.5,44.6,19.7,0.19,5:06:30 PM,726.51,5:06:28 PM,726.47,5:06:48 PM,726.80
21,BANK SUMSEL BABEL B,6:40:45 AM,,33.7,49.3,3.3,0.65,6:40:44 AM,100.74,6:40:22 AM,100.37,6:51:24 AM,111.40,,21,BANK SUMSEL BABEL B,8:17:38 AM,,28.2,43.2,6.4,0.66,8:17:55 AM,197.92,8:17:26 AM,197.43,8:22:42 AM,202.70,,21,BANK SUMSEL BABEL B,9:51:58 AM,,28.1,43.2,8.9,0.64,9:52:14 AM,292.23,9:51:45 AM,291.76,9:55:11 AM,295.18,,21,BANK SUMSEL BABEL B,11:15:32 AM,,38.1,45,10,0.64,11:15:21 AM,375.36,11:15:12 AM,375.20,11:18:11 AM,378.19,,,21,BANK SUMSEL BABEL B,12:40:08 PM,,33.5,43.2,5.5,0.63,12:40:16 PM,460.26,12:40:01 PM,460.01,12:46:00 PM,466.01,,21,BANK SUMSEL BABEL B,2:22:41 PM,,35.3,42.1,4.6,0.64,2:22:22 PM,562.37,2:22:12 PM,562.20,2:29:38 PM,569.63,,21,BANK SUMSEL BABEL B,3:48:40 PM,,36.0,45.0,11.3,0.61,3:48:26 PM,648.43,3:48:14 PM,648.23,3:50:39 PM,650.66,,21,BANK SUMSEL BABEL B,5:08:00 PM,,37.7,46.1,14.6,0.64,5:07:51 PM,727.85,5:07:40 PM,727.67,5:09:28 PM,729.46
22,PLN B,6:41:49 AM,,37.5,42.5,7.6,0.77,6:41:59 AM,101.98,6:41:50 AM,101.84,6:46:50 AM,106.83,,22,PLN B,8:19:01 AM,,37.6,42.1,4.8,8,8:30:24 AM,210.40,8:29:02 AM,209.03,9:57:38 AM,297.63,,22,PLN B,9:53:09 AM,,33.9,42.1,1.7,0.79,9:53:22 AM,293.36,9:53:06 AM,293.09,10:19:51 AM,319.85,,22,PLN B,11:17:51 AM,,39.4,47.2,3.3,0.74,11:16:40 AM,376.66,11:16:28 AM,376.47,11:28:59 AM,388.99,,,22,PLN B,12:41:31 PM,,39.4,48.6,2.9,0.74,12:41:16 PM,461.26,12:41:03 PM,461.05,12:55:27 PM,475.44,,22,PLN B,2:24:43 PM,,41.1,46.7,11.2,0.75,2:23:47 PM,563.78,2:23:39 PM,563.65,2:26:42 PM,566.70,,22,PLN B,3:50:02 PM,,38.5,45.4,5.2,0.72,3:49:47 PM,649.79,3:49:37 PM,649.62,3:56:58 PM,656.97,,22,PLN B,5:09:10 PM,,42.3,47.2,13.0,0.74,5:09:03 PM,729.05,5:08:56 PM,728.94,5:11:25 PM,731.42
23,SIMPANG RS BARI,6:43:25 AM,,36.2,44.3,9.8,0.93,6:43:21 AM,103.36,6:43:05 AM,103.08,6:47:31 AM,107.51,,23,SIMPANG RS BARI,8:21:37 AM,,31.4,41,15,0.91,8:20:45 AM,200.76,8:20:21 AM,200.35,8:22:39 AM,202.66,,23,SIMPANG RS BARI,9:55:43 AM,,34.1,41,7.8,0.9,9:54:44 AM,294.73,9:54:28 AM,294.47,10:00:04 AM,300.07,,23,SIMPANG RS BARI,11:19:26 AM,,38,37.4,7.6,0.9,11:19:16 AM,379.27,11:19:18 AM,379.29,11:24:57 AM,384.96,,,23,SIMPANG RS BARI,12:43:22 PM,,35.8,50.8,6.2,0.90,12:43:02 PM,463.03,12:42:35 PM,462.58,12:50:14 PM,470.23,,23,SIMPANG RS BARI,2:25:07 PM,,38.7,43.6,14.8,0.90,2:26:07 PM,566.11,2:25:57 PM,565.96,2:28:22 PM,568.37,,23,SIMPANG RS BARI,3:51:39 PM,,36.0,49.3,11.8,0.86,3:51:28 PM,651.47,3:51:05 PM,651.08,3:54:24 PM,654.41,,23,SIMPANG RS BARI,5:10:51 PM,,35.3,45.7,11.2,0.88,5:10:40 PM,730.66,5:10:19 PM,730.32,5:13:53 PM,733.88
24,PENGADILAN AGAMA,6:45:08 AM,,34.7,42.8,5.7,0.82,6:44:50 AM,104.83,6:44:34 AM,104.57,6:52:03 AM,112.05,,24,PENGADILAN AGAMA,8:22:58 AM,,32.5,41,20.2,0.81,8:23:07 AM,203.11,8:22:48 AM,202.80,8:24:01 AM,204.02,,24,PENGADILAN AGAMA,9:56:16 AM,,33,41,9.6,0.81,9:57:11 AM,297.19,9:56:54 AM,296.90,10:00:47 AM,300.78,,24,PENGADILAN AGAMA,11:20:54 AM,,39.8,46.8,9.8,0.77,11:20:36 AM,380.59,11:20:25 AM,380.42,11:24:09 AM,384.15,,,24,PENGADILAN AGAMA,12:44:04 PM,,34.8,47.5,6.0,0.79,12:44:44 PM,464.73,12:44:22 PM,464.36,12:51:16 PM,471.27,,24,PENGADILAN AGAMA,2:27:05 PM,,39.2,44.2,7.3,0.80,2:26:20 PM,566.34,2:26:12 PM,566.20,2:31:42 PM,571.69,,24,PENGADILAN AGAMA,3:53:23 PM,,33.6,45.0,11.4,0.78,3:53:03 PM,653.04,3:52:41 PM,652.69,3:55:45 PM,655.76,,24,PENGADILAN AGAMA,5:12:17 PM,,38.2,45.4,5.8,0.77,5:12:04 PM,732.06,5:11:52 PM,731.87,5:18:49 PM,738.82
,TERMINAL JAKABARING,6:48:07 AM,,13.6,32.8,8.9,0.8,6:48:40 AM,108.66,6:46:36 AM,106.60,6:50:32 AM,110.53,,,TERMINAL JAKABARING,8:25:36 AM,,17,24.6,6.4,0.8,8:25:47 AM,205.79,8:24:55 AM,204.92,8:30:28 AM,210.47,,,TERMINAL JAKABARING,9:59:09 AM,,21.1,24.6,7.2,0.78,9:58:29 AM,298.48,9:58:10 AM,298.17,10:02:46 AM,302.77,,,TERMINAL JAKABARING,11:23:18 AM,,22.1,46.4,8.2,0.79,11:23:03 AM,383.04,11:21:55 AM,381.92,11:26:41 AM,386.68,,,,TERMINAL JAKABARING,12:47:27 PM,,21.5,42.5,9.2,0.74,12:46:08 PM,466.13,12:45:07 PM,465.11,12:48:54 PM,468.89,,,TERMINAL JAKABARING,2:29:43 PM,,22.9,37.2,5.3,0.77,2:29:06 PM,569.10,2:28:20 PM,568.33,2:35:48 PM,575.80,,,TERMINAL JAKABARING,3:55:12 PM,,25.1,42.5,21.1,0.57,3:54:45 PM,654.75,3:54:11 PM,654.19,3:55:00 PM,655.00,,,TERMINAL JAKABARING,5:14:15 PM,,26.0,43.2,3.2,0.81,5:14:09 PM,734.15,5:13:25 PM,733.41,5:27:28 PM,747.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.21,5:01:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.00,5:02:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
